Грибы Вешенка свежие Хабаровск 300г,169.99 
Грибы Вешенка Королевская КНР,279.99 
Капуста Пекинская КНР,139.99 
Руккола в горшочке КФХ Бутков,89.99 
Кабачок фасованный КНР,175.99 
Картофель для варки 3кг Россия,439.99 
"Картофель Любимый 2,5кг",369.99 
Перец острый КНР,249.99 
Чеснок стрелки КНР,299.99 
Капуста Брокколи КНР,299.99 
Баклажан КНР,179.99 
Перец желтый КНР,229.99 
Лоба КНР,99.99 
Перец зеленый КНР,229.99 
Перец красный/желтый фасованный КНР,239.99 
Семечки черные Джинн 250г,176.99 
Морковь мытая КНР,89.99 
Кешью жареный Семушка 150г,299.99 
Смесь жареных орехов и изюма Семушка 250г,399.99 
Чернослив сушеный без косточек Дары природы 150г,239.99 
Семечки черные От Мартина 200г,99.99 
Смесь орехов жареных пекан/макадамия Семушка 150г,369.99 
Миндаль жареный Семушка 150г,326.99 
Семечки черные От Мартина 500г,249.99 
Семечки черные Джинн 350г,219.99 
Помидор розовый КНР,229.99 
Салат листовой в горшочке КФХ Бутков,89.99 
Помидор на ветке красный КНР,249.99 
Виноград зеленый Индия,229.99 
Грейпфрут Турция,249.99 
Огурец длинный КНР,149.99 
Ягода Клубника КНР,999.99 
Семечки тыквенные От Мартина 100г,149.99 
Лимон Турция,189.99 
Яблоко Гала Новая Зеландия,229.99 
Арахис жареный в скорлупе Семушка 250г,169.99 
Груша Аббат Аргентина,429.99 
Семечки черные Джинн 140г,99.99 
Семечки черные Джинн 70г,49.99 
Семечки черные От Мартина с морской солью 200г,109.99 
Коктейль орехов и сухофруктов Джаз 150г,324.99 
Семечки черные От Мартина 100г,39.99 
Семечки черные Бабкины 100г,52.99 
Семечки черные соленые Бабкины 100г,52.99 
Домашний компот Яблоко Райсад 375г,137.99 
Смесь сладкая жареные орехи/цукаты Семушка 150г,209.99 
Грецкий орех очищенный Семушка 110г,299.99 
Перец красный КНР,229.99 
Компот домашний Абрикос Райсад 375г,164.99 
